Time Series Search Export,Search term,Search filters,,Last update of Residential property prices data,Downloaded at,Source,Source URL,Download URL,About Residential property prices
,,REF_AREA_TXT:Reference area,"AT:Austria,BE:Belgium,BG:Bulgaria,HR:Croatia,CY:Cyprus,EE:Estonia,XM:Euro area,FI:Finland,FR:France,DE:Germany,GR:Greece,IE:Ireland,IT:Italy,LV:Latvia,LT:Lithuania,LU:Luxembourg,MT:Malta,NL:Netherlands,PT:Portugal,SK:Slovakia,SI:Slovenia,ES:Spain",2026-05-28,2026-05-28 14:14 CEST,BIS,https://data.bis.org/search?view=card&page_size=50&filter=_CATEGORY%3DRPP%255E_DATAFLOW_ID%3DBIS%2CWS_SPP%2C1.0%255EREF_AREA_TXT%3DAustria%257CBelgium%257CBulgaria%257CCroatia%257CCyprus%257CEstonia%257CEuro%2520area%257CFinland%257CFrance%257CGermany%257CGreece%257CIreland%257CItaly%257CLatvia%257CLithuania%257CLuxembourg%257CMalta%257CNetherlands%257CPortugal%257CSlovakia%257CSlovenia%257CSpain%255EUNIT_MEASURE%3D628%255EVALUE%3D628%257CR&ccId=,https://data.bis.org/search?view=card&page_size=50&filter=_CATEGORY%3DRPP%255E_DATAFLOW_ID%3DBIS%2CWS_SPP%2C1.0%255EREF_AREA_TXT%3DAustria%257CBelgium%257CBulgaria%257CCroatia%257CCyprus%257CEstonia%257CEuro%2520area%257CFinland%257CFrance%257CGermany%257CGreece%257CIreland%257CItaly%257CLatvia%257CLithuania%257CLuxembourg%257CMalta%257CNetherlands%257CPortugal%257CSlovakia%257CSlovenia%257CSpain%255EUNIT_MEASURE%3D628%255EVALUE%3D628%257CR&ccId=&file_format=csv&format=long&split_frequencies=false&transposed=false&include=code%2Clabel,https://data.bis.org/topics/RPP
,,UNIT_MEASURE:Unit of measure,"628:Index, 2010 = 100",,,,,,
,,VALUE:Value,"628,R",,,,,,
,,TOPIC:Topic,RPP:Property prices / Residential property prices,,,,,,
,,DATAFLOW_ID:Dataflow Id,"BIS,WS_SPP,1.0:",,,,,,

DATAFLOW_ID:Dataflow ID,KEY:Timeseries Key,FREQ:Frequency,REF_AREA:Reference area,VALUE:Value,UNIT_MEASURE:Unit of measure,Unit,Unit multiplier,TIME_PERIOD:Period,OBS_CONF:Confidentiality,OBS_PRE_BREAK:Pre-break value,OBS_STATUS:Status,OBS_VALUE:Value
"BIS,WS_SPP,1.0",Q.AT.R.628,Q:Quarterly,AT:Austria,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2012-09-30,F:Free,,A:Normal value,111.6306
"BIS,WS_SPP,1.0",Q.AT.R.628,Q:Quarterly,AT:Austria,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2012-12-31,F:Free,,A:Normal value,110.584
"BIS,WS_SPP,1.0",Q.AT.R.628,Q:Quarterly,AT:Austria,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2013-03-31,F:Free,,A:Normal value,112.5848
"BIS,WS_SPP,1.0",Q.AT.R.628,Q:Quarterly,AT:Austria,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2013-06-30,F:Free,,A:Normal value,113.4433
"BIS,WS_SPP,1.0",Q.AT.R.628,Q:Quarterly,AT:Austria,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2013-09-30,F:Free,,A:Normal value,114.7339
"BIS,WS_SPP,1.0",Q.AT.R.628,Q:Quarterly,AT:Austria,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2013-12-31,F:Free,,A:Normal value,113.4531
"BIS,WS_SPP,1.0",Q.AT.R.628,Q:Quarterly,AT:Austria,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2014-03-31,F:Free,,A:Normal value,115.3871
"BIS,WS_SPP,1.0",Q.AT.R.628,Q:Quarterly,AT:Austria,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2014-06-30,F:Free,,A:Normal value,116.8502
"BIS,WS_SPP,1.0",Q.AT.R.628,Q:Quarterly,AT:Austria,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2014-09-30,F:Free,,A:Normal value,115.5822
"BIS,WS_SPP,1.0",Q.AT.R.628,Q:Quarterly,AT:Austria,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2014-12-31,F:Free,,A:Normal value,114.5825
"BIS,WS_SPP,1.0",Q.AT.R.628,Q:Quarterly,AT:Austria,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2015-03-31,F:Free,,A:Normal value,118.5001
"BIS,WS_SPP,1.0",Q.AT.R.628,Q:Quarterly,AT:Austria,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2015-06-30,F:Free,,A:Normal value,117.3639
"BIS,WS_SPP,1.0",Q.AT.R.628,Q:Quarterly,AT:Austria,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2015-09-30,F:Free,,A:Normal value,119.1789
"BIS,WS_SPP,1.0",Q.AT.R.628,Q:Quarterly,AT:Austria,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2015-12-31,F:Free,,A:Normal value,122.3724
"BIS,WS_SPP,1.0",Q.AT.R.628,Q:Quarterly,AT:Austria,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2016-03-31,F:Free,,A:Normal value,126.8528
"BIS,WS_SPP,1.0",Q.AT.R.628,Q:Quarterly,AT:Austria,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2016-06-30,F:Free,,A:Normal value,127.7763
"BIS,WS_SPP,1.0",Q.AT.R.628,Q:Quarterly,AT:Austria,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2016-09-30,F:Free,,A:Normal value,127.0245
"BIS,WS_SPP,1.0",Q.AT.R.628,Q:Quarterly,AT:Austria,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2016-12-31,F:Free,,A:Normal value,126.2187
"BIS,WS_SPP,1.0",Q.AT.R.628,Q:Quarterly,AT:Austria,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2017-03-31,F:Free,,A:Normal value,127.1765
"BIS,WS_SPP,1.0",Q.AT.R.628,Q:Quarterly,AT:Austria,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2017-06-30,F:Free,,A:Normal value,129.9192
"BIS,WS_SPP,1.0",Q.AT.R.628,Q:Quarterly,AT:Austria,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2017-09-30,F:Free,,A:Normal value,129.7336
"BIS,WS_SPP,1.0",Q.AT.R.628,Q:Quarterly,AT:Austria,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2017-12-31,F:Free,,A:Normal value,129.3309
"BIS,WS_SPP,1.0",Q.AT.R.628,Q:Quarterly,AT:Austria,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2018-03-31,F:Free,,A:Normal value,134.122
"BIS,WS_SPP,1.0",Q.AT.R.628,Q:Quarterly,AT:Austria,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2018-06-30,F:Free,,A:Normal value,133.7521
"BIS,WS_SPP,1.0",Q.AT.R.628,Q:Quarterly,AT:Austria,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2018-09-30,F:Free,,A:Normal value,137.1799
"BIS,WS_SPP,1.0",Q.AT.R.628,Q:Quarterly,AT:Austria,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2018-12-31,F:Free,,A:Normal value,135.9921
"BIS,WS_SPP,1.0",Q.AT.R.628,Q:Quarterly,AT:Austria,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2019-03-31,F:Free,,A:Normal value,138.2867
"BIS,WS_SPP,1.0",Q.AT.R.628,Q:Quarterly,AT:Austria,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2019-06-30,F:Free,,A:Normal value,138.8119
"BIS,WS_SPP,1.0",Q.AT.R.628,Q:Quarterly,AT:Austria,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2019-09-30,F:Free,,A:Normal value,138.3395
"BIS,WS_SPP,1.0",Q.AT.R.628,Q:Quarterly,AT:Austria,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2019-12-31,F:Free,,A:Normal value,138.2725
"BIS,WS_SPP,1.0",Q.AT.R.628,Q:Quarterly,AT:Austria,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2020-03-31,F:Free,,A:Normal value,140.347
"BIS,WS_SPP,1.0",Q.AT.R.628,Q:Quarterly,AT:Austria,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2020-06-30,F:Free,,A:Normal value,144.5
"BIS,WS_SPP,1.0",Q.AT.R.628,Q:Quarterly,AT:Austria,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2020-09-30,F:Free,,A:Normal value,149.191
"BIS,WS_SPP,1.0",Q.AT.R.628,Q:Quarterly,AT:Austria,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2020-12-31,F:Free,,A:Normal value,150.1949
"BIS,WS_SPP,1.0",Q.AT.R.628,Q:Quarterly,AT:Austria,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2021-03-31,F:Free,,A:Normal value,155.5338
"BIS,WS_SPP,1.0",Q.AT.R.628,Q:Quarterly,AT:Austria,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2021-06-30,F:Free,,A:Normal value,157.5014
"BIS,WS_SPP,1.0",Q.AT.R.628,Q:Quarterly,AT:Austria,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2021-09-30,F:Free,,A:Normal value,159.7536
"BIS,WS_SPP,1.0",Q.AT.R.628,Q:Quarterly,AT:Austria,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2021-12-31,F:Free,,A:Normal value,162.4165
"BIS,WS_SPP,1.0",Q.AT.R.628,Q:Quarterly,AT:Austria,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2022-03-31,F:Free,,A:Normal value,165.1251
"BIS,WS_SPP,1.0",Q.AT.R.628,Q:Quarterly,AT:Austria,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2022-06-30,F:Free,,A:Normal value,165.1929
"BIS,WS_SPP,1.0",Q.AT.R.628,Q:Quarterly,AT:Austria,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2022-09-30,F:Free,,A:Normal value,161.1713
"BIS,WS_SPP,1.0",Q.AT.R.628,Q:Quarterly,AT:Austria,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2022-12-31,F:Free,,A:Normal value,154.5475
"BIS,WS_SPP,1.0",Q.AT.R.628,Q:Quarterly,AT:Austria,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2023-03-31,F:Free,,A:Normal value,151.0834
"BIS,WS_SPP,1.0",Q.AT.R.628,Q:Quarterly,AT:Austria,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2023-06-30,F:Free,,A:Normal value,148.334
"BIS,WS_SPP,1.0",Q.AT.R.628,Q:Quarterly,AT:Austria,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2023-09-30,F:Free,,A:Normal value,146.5346
"BIS,WS_SPP,1.0",Q.AT.R.628,Q:Quarterly,AT:Austria,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2023-12-31,F:Free,,A:Normal value,143.1631
"BIS,WS_SPP,1.0",Q.AT.R.628,Q:Quarterly,AT:Austria,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2024-03-31,F:Free,,A:Normal value,141.1147
"BIS,WS_SPP,1.0",Q.AT.R.628,Q:Quarterly,AT:Austria,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2024-06-30,F:Free,,A:Normal value,140.1282
"BIS,WS_SPP,1.0",Q.AT.R.628,Q:Quarterly,AT:Austria,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2024-09-30,F:Free,,A:Normal value,139.9646
"BIS,WS_SPP,1.0",Q.AT.R.628,Q:Quarterly,AT:Austria,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2024-12-31,F:Free,,A:Normal value,138.9802
"BIS,WS_SPP,1.0",Q.AT.R.628,Q:Quarterly,AT:Austria,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2025-03-31,F:Free,,A:Normal value,137.3581
"BIS,WS_SPP,1.0",Q.AT.R.628,Q:Quarterly,AT:Austria,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2025-06-30,F:Free,,A:Normal value,135.9089
"BIS,WS_SPP,1.0",Q.AT.R.628,Q:Quarterly,AT:Austria,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2025-09-30,F:Free,,A:Normal value,136.7011
"BIS,WS_SPP,1.0",Q.AT.R.628,Q:Quarterly,AT:Austria,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2025-12-31,F:Free,,A:Normal value,136.5423
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1970-03-31,F:Free,,A:Normal value,41.4544
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1970-06-30,F:Free,,A:Normal value,41.3058
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1970-09-30,F:Free,,A:Normal value,40.5499
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1970-12-31,F:Free,,A:Normal value,38.7781
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1971-03-31,F:Free,,A:Normal value,38.785
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1971-06-30,F:Free,,A:Normal value,38.8566
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1971-09-30,F:Free,,A:Normal value,38.7505
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1971-12-31,F:Free,,A:Normal value,37.731
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1972-03-31,F:Free,,A:Normal value,38.7616
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1972-06-30,F:Free,,A:Normal value,39.8675
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1972-09-30,F:Free,,A:Normal value,40.5341
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1972-12-31,F:Free,,A:Normal value,39.7768
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1973-03-31,F:Free,,A:Normal value,40.6731
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1973-06-30,F:Free,,A:Normal value,41.8858
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1973-09-30,F:Free,,A:Normal value,42.8251
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1973-12-31,F:Free,,A:Normal value,42.4891
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1974-03-31,F:Free,,A:Normal value,42.1043
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1974-06-30,F:Free,,A:Normal value,43.7533
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1974-09-30,F:Free,,A:Normal value,43.7123
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1974-12-31,F:Free,,A:Normal value,41.8407
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1975-03-31,F:Free,,A:Normal value,43.4163
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1975-06-30,F:Free,,A:Normal value,43.7321
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1975-09-30,F:Free,,A:Normal value,43.9738
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1975-12-31,F:Free,,A:Normal value,44.3568
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1976-03-31,F:Free,,A:Normal value,47.8512
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1976-06-30,F:Free,,A:Normal value,47.9316
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1976-09-30,F:Free,,A:Normal value,49.0982
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1976-12-31,F:Free,,A:Normal value,49.8681
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1977-03-31,F:Free,,A:Normal value,51.1814
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1977-06-30,F:Free,,A:Normal value,51.8951
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1977-09-30,F:Free,,A:Normal value,53.2998
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1977-12-31,F:Free,,A:Normal value,55.3072
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1978-03-31,F:Free,,A:Normal value,55.3406
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1978-06-30,F:Free,,A:Normal value,55.8259
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1978-09-30,F:Free,,A:Normal value,57.6118
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1978-12-31,F:Free,,A:Normal value,57.5787
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1979-03-31,F:Free,,A:Normal value,58.6445
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1979-06-30,F:Free,,A:Normal value,58.6626
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1979-09-30,F:Free,,A:Normal value,59.4665
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1979-12-31,F:Free,,A:Normal value,58.2092
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1980-03-31,F:Free,,A:Normal value,58.4512
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1980-06-30,F:Free,,A:Normal value,56.5301
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1980-09-30,F:Free,,A:Normal value,55.2732
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1980-12-31,F:Free,,A:Normal value,52.0156
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1981-03-31,F:Free,,A:Normal value,50.6767
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1981-06-30,F:Free,,A:Normal value,49.6494
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1981-09-30,F:Free,,A:Normal value,48.3085
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1981-12-31,F:Free,,A:Normal value,46.6541
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1982-03-31,F:Free,,A:Normal value,44.2983
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1982-06-30,F:Free,,A:Normal value,42.9756
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1982-09-30,F:Free,,A:Normal value,43.6336
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1982-12-31,F:Free,,A:Normal value,42.0661
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1983-03-31,F:Free,,A:Normal value,40.5788
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1983-06-30,F:Free,,A:Normal value,39.7957
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1983-09-30,F:Free,,A:Normal value,39.2537
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1983-12-31,F:Free,,A:Normal value,38.4197
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1984-03-31,F:Free,,A:Normal value,38.1929
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1984-06-30,F:Free,,A:Normal value,37.8842
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1984-09-30,F:Free,,A:Normal value,38.15
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1984-12-31,F:Free,,A:Normal value,37.3569
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1985-03-31,F:Free,,A:Normal value,36.7639
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1985-06-30,F:Free,,A:Normal value,35.9506
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1985-09-30,F:Free,,A:Normal value,37.1346
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1985-12-31,F:Free,,A:Normal value,36.8293
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1986-03-31,F:Free,,A:Normal value,36.7893
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1986-06-30,F:Free,,A:Normal value,37.1941
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1986-09-30,F:Free,,A:Normal value,39.0556
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1986-12-31,F:Free,,A:Normal value,38.508
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1987-03-31,F:Free,,A:Normal value,39.2817
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1987-06-30,F:Free,,A:Normal value,39.0439
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1987-09-30,F:Free,,A:Normal value,40.1987
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1987-12-31,F:Free,,A:Normal value,40.2524
"BIS,WS_SPP,1.0",Q.BE.R.628,Q:Quarterly,BE:Belgium,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1988-03-31,F:Free,,A:Normal value,40.9167
